"","id","host_id","host_location","host_response_time","host_response_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","daily_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","TV","WiFi","Air_Condition","Wheelchair_accessible","Kitchen","Breakfast","Elevator","Heating","Washer","Iron","Host_greets_you","Paid_parking_on_premises","Luggage_dropoff_allowed","Long_term_stays_allowed","Doorman","Pets_allowed","Smoking_allowed","Suitable_for_events","24_hour_check_in"
"8066","22983118",2496360,"1","1",57,"0",3,"1","1","8",20156,45.50281,9.1388,"Entire home/apt",2,3,1,1,"1",70,31,38,1,0,1,27,57,85,359,20,94,10,10,10,10,8,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","0"
"8067","22992122",170518102,"1","1",57,"0",1,"1","0","8",20154,45.48261,9.16751,"Entire home/apt",2,3,1,1,"1",60,1,1,1,0,2,0,0,1,1,25,97,10,10,10,10,10,10,"0","1","0","0","1","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0"
"8068","23011146",13568139,"1","1",57,"0",11,"1","0","8",20156,45.50085,9.13918,"Entire home/apt",4,3,1,3,"1",55,66,92,1,0,2,26,53,60,193,3,93,10,10,10,10,10,10,"0","0","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8069","23021810",20108303,"1","1",57,"1",2,"1","0","8",20154,45.4778,9.17984,"Entire home/apt",4,3,1,2,"1",200,66,57,1,25,1,17,38,52,161,15,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"8070","23034379",97124286,"1","1",57,"1",1,"1","1","8",20155,45.49494,9.16388,"Entire home/apt",4,3,1,1,"1",69,1,1,1,39,1,6,15,45,67,29,98,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","1","0","1","1","1","0","0","1","1","0","0","1","0","0"
"8071","23068078",171256491,"1","1",57,"0",1,"1","0","8",20154,45.48275,9.17261,"Entire home/apt",3,3,0,1,"1",74,1,63,2,10,1,28,58,88,268,54,88,9,9,10,10,9,9,"1","1","0","0","1","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0"
"8072","23087424",25230675,"1","1",57,"0",1,"1","0","8",20154,45.47838,9.17049,"Entire home/apt",2,3,1,1,"1",60,1,45,2,0,3,14,39,69,91,44,98,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"8073","23113284",2922743,"1","1",57,"0",102,"1","1","8",20100,45.49,9.14757,"Entire home/apt",6,5,2,4,"1",110,66,11,4,20,1,26,51,81,343,20,93,10,9,8,8,9,10,"1","1","0","1","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","1","0","0","0"
"8074","23156531",3656730,"1","1",57,"0",2,"1","0","8",20154,45.47829,9.17512,"Entire home/apt",4,3,1,1,"1",115,1,30,1,0,3,28,58,88,178,7,100,10,10,10,10,10,9,"0","1","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8075","23181017",32081088,"1","1",57,"0",1,"1","1","8",20156,45.50076,9.13505,"Entire home/apt",3,3,2,2,"1",95,1,51,3,0,2,0,0,1,1,9,100,10,9,10,10,10,10,"0","1","0","0","1","1","0","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0"
"8076","23186796",18593362,"1","1",57,"0",71,"1","0","8",20154,45.48285,9.17476,"Entire home/apt",4,3,1,1,"1",89,1,57,2,25,1,20,50,80,325,5,70,7,9,9,9,10,7,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","1","0","0","0","0","0"
"8077","23222005",9025189,"1","1",52,"0",53,"1","1","8",20154,45.48365,9.17666,"Entire home/apt",4,3,1,1,"1",120,1,57,2,30,1,22,52,82,173,56,92,10,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","1","0","0","0","0","0"
"8078","23264993",138288405,"1","1",56,"0",29,"1","0","8",20155,45.48802,9.16503,"Entire home/apt",4,3,1,1,"1",59,13,30,2,15,1,19,45,75,259,19,94,9,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"8079","23270376",58030794,"1","1",57,"0",33,"1","0","8",20154,45.48756,9.16456,"Entire home/apt",5,3,2,3,"1",68,1,92,2,25,1,8,32,58,232,12,97,10,10,10,10,10,9,"1","0","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","1","0","0","0","0"
"8080","23337637",81932227,"1","1",57,"0",1,"1","0","8",20156,45.49583,9.14251,"Entire home/apt",4,3,1,1,"1",80,1,69,1,0,2,30,60,90,173,4,100,10,10,10,10,9,9,"0","1","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
"8081","23367720",16366171,"1","1",55,"0",265,"1","0","8",20148,45.48348,9.13851,"Entire home/apt",5,3,3,4,"1",60,1,80,2,10,1,12,37,67,207,9,80,8,8,8,9,7,8,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"8082","23376598",427278,"1","0",57,"0",1,"1","1","8",20156,45.49769,9.1418,"Entire home/apt",2,3,0,2,"1",45,1,20,1,0,1,23,53,80,170,8,93,10,9,10,10,8,10,"0","1","0","0","1","1","0","0","1","1","0","1","1","1","1","0","0","0","0","1","0","0","0"
"8083","23413188",31832775,"1","1",57,"0",3,"1","0","8",20156,45.50023,9.15221,"Entire home/apt",3,3,1,2,"1",40,1,38,1,15,1,0,14,44,134,15,91,10,9,10,10,9,9,"1","1","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0"
"8084","23424461",174704921,"1","1",57,"0",2,"1","0","8",20154,45.48028,9.17835,"Entire home/apt",4,3,1,2,"1",110,8,30,2,20,1,15,27,27,27,9,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","0","1","0","0","1","1","1","0","0","1","0","0","0"
"8085","23428327",23571026,"1","1",57,"0",4,"1","1","8",20154,45.47941,9.17657,"Entire home/apt",2,3,0,1,"1",55,1,1,1,20,1,14,27,36,311,152,94,10,9,9,10,9,9,"0","1","0","0","1","1","0","0","1","0","1","1","0","1","1","0","1","1","0","0","0","0","0"
"8086","23431591",174768432,"1","1",57,"0",1,"1","0","8",20154,45.48296,9.16761,"Entire home/apt",4,3,1,2,"1",65,13,38,1,18,1,3,3,11,277,17,99,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","1","1","1","0","1","1","0","1","1","0","0","0","0","0"
"8087","23474558",175216274,"1","1",57,"0",1,"1","0","8",20154,45.48118,9.17961,"Entire home/apt",2,3,1,1,"1",116,48,45,1,0,1,13,43,72,344,41,92,10,10,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","1","0","0","1","0","0","0"
"8088","23478763",175262009,"1","1",57,"0",1,"1","0","8",20155,45.48842,9.1654,"Entire home/apt",4,3,1,2,"1",90,56,69,2,20,1,29,59,89,139,3,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"8089","23515851",62144146,"1","1",57,"1",1,"1","0","8",20154,45.48282,9.17807,"Entire home/apt",4,3,1,2,"1",80,123,51,2,25,2,9,9,18,100,40,99,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","0","0","0"
"8090","23554412",175998904,"1","1",57,"0",1,"1","0","8",20121,45.48099,9.18216,"Entire home/apt",4,3,1,2,"1",79,1,63,2,10,1,30,60,90,270,43,88,9,9,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8091","23591887",176383443,"1","0",57,"1",1,"1","0","8",20151,45.48615,9.12735,"Entire home/apt",4,5,2,2,"1",55,56,38,2,25,2,0,8,38,38,9,98,10,10,10,10,10,9,"0","1","0","0","1","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0"
"8092","23610961",44006047,"1","1",57,"0",6,"1","0","8",20154,45.48104,9.17675,"Entire home/apt",4,3,0,2,"1",80,1,1,1,10,1,19,49,79,354,2,90,8,7,10,9,8,8,"0","0","0","0","1","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"8093","23623329",14743308,"1","1",57,"0",41,"1","0","8",20155,45.49028,9.15059,"Entire home/apt",4,3,1,2,"1",52,1,63,1,10,1,22,52,74,319,17,89,9,9,9,10,9,8,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","1","1","0","0","0","0","0"
"8094","23642956",176966259,"1","1",57,"0",1,"1","0","8",20154,45.47861,9.17087,"Entire home/apt",2,3,1,1,"1",66,1,65,2,10,1,0,0,0,159,9,84,9,9,9,8,9,8,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8095","23675628",14623867,"1","1",57,"1",2,"1","0","8",20156,45.49591,9.14717,"Entire home/apt",4,3,1,4,"1",50,1,45,1,0,2,19,29,54,137,15,95,10,10,10,10,8,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0"
"8096","23676819",177307272,"1","1",57,"1",4,"1","0","8",20154,45.48162,9.17488,"Entire home/apt",6,4,2,3,"1",121,1,4,4,20,2,13,32,60,150,29,99,10,10,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","1","0","0","0","0","0","0"
"8097","23680394",177307272,"1","1",57,"1",4,"1","0","8",20154,45.48099,9.17433,"Entire home/apt",6,3,2,3,"1",112,1,4,4,20,2,8,26,46,136,38,96,10,10,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","1","0","0","0","0","0","0"
"8098","23705870",28042979,"1","0",1,"0",1,"1","0","8",20154,45.48284,9.17616,"Entire home/apt",2,3,1,1,"1",300,1,1,1,0,10,4,4,4,4,1,100,10,10,10,10,10,8,"0","1","0","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"8099","23728716",21880313,"1","1",51,"0",7,"1","0","8",20121,45.48095,9.18213,"Entire home/apt",4,3,1,1,"1",99,13,51,1,10,1,14,34,58,322,2,80,8,8,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","1","0","0","0","0","0"
"8100","23730212",47159540,"1","1",57,"1",4,"1","1","8",20151,45.49359,9.10918,"Entire home/apt",7,3,3,6,"1",69,1,51,2,10,2,6,27,28,54,8,100,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","1","0","1","0","1","0"
"8101","23744313",17023800,"1","1",56,"0",42,"1","0","8",20154,45.48201,9.17094,"Entire home/apt",5,5,2,2,"1",190,66,69,3,25,3,21,51,81,261,12,92,10,9,10,9,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"8102","23745589",9578728,"1","1",57,"0",1,"1","0","8",20151,45.49263,9.12204,"Entire home/apt",4,3,2,0,"1",60,1,45,1,0,1,2,20,20,20,6,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","1","0","1","1","0","0"
"8103","23761774",3981376,"0","1",57,"0",10,"1","0","8",20151,45.49084,9.11802,"Entire home/apt",6,5,3,5,"1",150,66,85,4,15,1,27,53,74,331,13,85,9,9,10,10,8,9,"1","1","0","1","1","1","1","0","1","0","1","1","1","1","0","1","0","1","0","0","0","0","0"
"8104","23763142",178237051,"1","1",57,"0",1,"1","0","8",20154,45.48608,9.15993,"Entire home/apt",5,5,2,2,"1",95,1,30,2,15,3,0,0,0,38,4,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"8105","23770936",2090844,"0","1",56,"0",30,"1","1","8",20154,45.48326,9.17574,"Entire home/apt",3,3,1,1,"1",49,1,52,2,15,1,20,47,70,335,36,92,10,9,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"8106","23772526",33914009,"1","1",57,"0",7,"1","1","8",20155,45.4928,9.15145,"Entire home/apt",6,3,2,4,"1",75,1,51,1,20,2,29,59,89,89,3,100,10,10,10,10,9,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","0"
"8107","23820633",2939803,"1","1",57,"0",1,"1","0","8",20154,45.48089,9.17752,"Entire home/apt",2,3,1,1,"1",63,1,80,1,10,2,28,58,85,85,5,96,10,10,10,10,10,10,"0","1","0","0","0","1","0","0","1","1","1","1","0","1","1","1","0","0","0","0","0","0","0"
"8108","23831745",178921700,"1","1",57,"1",1,"1","0","8",20154,45.48196,9.1693,"Entire home/apt",5,5,2,5,"1",200,1,1,5,50,2,10,17,40,40,81,99,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","1","0","1","1","1","0","1","1","1","0","0","0","0","0"
"8109","23833223",21832917,"1","1",57,"0",3,"1","1","8",20154,45.48702,9.15909,"Entire home/apt",4,3,1,1,"1",100,1,45,1,30,2,17,39,65,155,7,94,10,10,10,10,9,9,"0","1","0","0","1","0","1","0","1","0","1","1","1","0","0","1","1","1","0","0","0","0","0"
"8110","23838683",14618694,"1","1",57,"0",3,"1","1","8",20154,45.48246,9.1787,"Entire home/apt",5,3,3,4,"1",400,66,4,4,65,3,25,55,85,360,4,100,10,10,10,10,9,10,"0","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8111","23855959",1966559,"1","1",57,"0",1,"1","0","8",20156,45.49732,9.14442,"Entire home/apt",4,3,2,3,"1",500,1,69,2,50,3,10,40,70,70,1,80,8,8,10,10,8,8,"1","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8112","23874371",5056483,"1","1",54,"0",847,"1","1","8",20154,45.4786,9.17711,"Entire home/apt",6,8,2,3,"1",350,66,30,1,0,3,12,30,30,30,1,100,8,8,8,8,8,8,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","0","0","0"
"8113","23874845",4738915,"1","1",57,"0",1,"1","1","8",20155,45.49865,9.15142,"Entire home/apt",4,3,1,1,"1",50,1,30,2,15,2,30,60,87,87,12,97,10,10,10,10,9,10,"0","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","1","0","0","1","0","0","0"
"8114","23879291",8959869,"1","0",18,"0",1,"1","1","8",20151,45.49795,9.12111,"Entire home/apt",5,3,2,4,"1",70,31,69,4,10,2,10,40,70,97,3,100,10,10,10,10,10,10,"0","1","0","0","1","0","0","0","1","1","0","1","1","1","1","0","1","1","0","0","1","0","0"
"8115","23888573",9800031,"1","1",57,"1",5,"1","1","8",20154,45.48374,9.17507,"Entire home/apt",6,5,3,3,"1",57,91,67,2,19,2,0,10,40,92,8,100,9,9,10,10,9,9,"1","1","0","0","0","1","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0"
"8116","23961963",41079885,"1","1",57,"0",1,"1","0","8",20154,45.48017,9.17479,"Entire home/apt",4,3,1,3,"1",40,1,3,1,30,2,0,9,39,129,3,100,10,9,9,10,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","1","0","1","0","0","0","0","0"
"8117","23962468",173614763,"1","1",57,"1",2,"1","0","8",20156,45.5017,9.12662,"Entire home/apt",4,3,1,2,"1",80,1,45,2,15,2,23,45,71,93,32,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","0"
"8118","23976332",6336593,"1","1",57,"0",3,"1","1","8",20154,45.47833,9.17516,"Entire home/apt",2,3,1,1,"1",50,1,30,1,0,2,16,16,16,16,11,95,10,10,9,10,9,9,"1","1","0","0","0","1","1","0","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0"
"8119","23977848",12832433,"1","1",57,"0",1,"1","1","8",20154,45.48195,9.17342,"Entire home/apt",2,3,1,2,"1",95,110,69,1,20,2,0,0,4,4,10,92,9,9,9,9,9,9,"0","1","0","0","1","1","1","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","0"
"8120","23978097",91261579,"1","0",57,"0",1,"1","0","8",20151,45.50232,9.10222,"Entire home/apt",4,3,2,3,"1",65,1,57,3,10,2,1,1,1,101,10,94,10,10,10,10,10,10,"0","1","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0"
"8121","23984272",168152504,"1","1",57,"1",1,"1","0","8",20155,45.49037,9.15372,"Entire home/apt",4,3,1,2,"1",75,1,30,1,0,2,30,60,90,180,17,96,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","1","1","0","1","1","1","0","0","0","0","0","0","0"
"8122","24006922",17853711,"1","0",57,"1",1,"1","1","8",20155,45.49329,9.14855,"Entire home/apt",2,3,1,1,"1",76,48,38,1,0,2,29,59,89,89,11,98,10,9,10,10,10,9,"0","1","0","0","1","1","0","0","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0"
"8123","24010399",17185831,"1","1",56,"0",41,"1","1","8",20155,45.49141,9.14884,"Entire home/apt",4,3,1,2,"1",49,1,45,2,15,2,15,37,67,155,12,71,7,8,6,8,7,6,"1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0"
"8124","24011628",2518713,"1","1",57,"0",1,"1","1","8",20157,45.5065,9.14723,"Entire home/apt",2,3,1,1,"1",40,1,1,1,0,1,29,59,89,179,1,100,10,10,10,10,10,10,"0","1","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"8125","24033039",17023800,"1","1",56,"0",42,"1","0","8",20155,45.48898,9.16511,"Entire home/apt",6,3,2,2,"1",60,13,57,2,10,3,26,56,80,135,12,88,9,10,9,9,10,9,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","0"
"8126","24061878",14743308,"1","1",57,"0",41,"1","0","8",20154,45.47745,9.17463,"Entire home/apt",6,3,2,3,"1",84,1,69,2,14,1,15,25,46,287,48,90,9,9,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","1","0"
"8127","24071776",177307272,"1","1",57,"1",4,"1","0","8",20154,45.48295,9.17582,"Entire home/apt",6,3,1,3,"1",111,1,4,4,20,2,16,35,63,153,18,100,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0"
"8128","24092607",84782106,"1","1",57,"0",1,"1","0","8",20121,45.47947,9.18138,"Entire home/apt",4,3,2,2,"1",60,1,45,2,4,1,3,5,14,52,15,93,10,9,10,10,10,10,"1","1","0","0","1","0","1","0","1","0","1","1","1","0","1","0","0","0","0","1","0","0","0"
"8129","24133601",33414336,"1","0",43,"0",3,"1","1","8",20154,45.48017,9.17276,"Entire home/apt",4,3,2,3,"1",125,56,30,1,25,2,23,53,83,358,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0"
"8130","24155996",208047,"1","1",57,"0",6,"1","0","8",20151,45.49104,9.12201,"Entire home/apt",4,3,2,2,"1",100,13,69,2,50,2,29,59,89,364,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8131","24156203",17185831,"1","1",56,"0",41,"1","1","8",20148,45.48409,9.14318,"Entire home/apt",5,3,2,4,"1",65,1,45,2,15,2,14,28,43,102,16,81,10,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"8132","24169779",27801557,"1","0",57,"0",2,"1","0","8",20155,45.49327,9.15474,"Entire home/apt",5,3,2,4,"1",50,1,30,2,15,2,0,0,0,0,6,97,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","1","1","0","0","0","0","0"
"8133","24171006",26782306,"1","0",24,"0",1,"1","1","8",20156,45.50125,9.14613,"Entire home/apt",2,3,1,2,"1",90,1,45,2,50,3,30,60,90,365,2,90,10,9,10,10,8,10,"0","1","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0"
"8134","24215507",29623253,"1","1",47,"0",1,"1","1","8",20154,45.48406,9.16877,"Entire home/apt",4,3,1,2,"1",60,130,45,2,20,1,29,59,89,89,7,97,10,9,10,10,10,10,"0","1","0","0","1","1","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0"
"8135","24224283",62500400,"1","1",57,"0",1,"1","0","8",20154,45.47907,9.17998,"Entire home/apt",3,3,0,1,"1",80,1,38,2,30,1,0,15,38,312,71,96,10,10,10,10,10,9,"1","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","0","1","0","0","0"
"8136","24240659",6208957,"1","1",57,"0",1,"1","1","8",20154,45.48753,9.17099,"Entire home/apt",4,5,2,2,"1",63,2,57,1,0,3,0,2,30,30,11,89,9,9,10,10,10,9,"0","0","0","0","1","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0"
"8137","24265573",47159540,"1","1",57,"1",4,"1","1","8",20148,45.48513,9.13709,"Entire home/apt",4,3,2,4,"1",67,1,51,2,12,2,12,27,49,299,55,96,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1","1","0","1","0","0","0"
"8138","24286012",12538114,"1","1",57,"1",1,"1","0","8",20154,45.48058,9.17439,"Entire home/apt",4,3,1,2,"1",67,1,69,2,15,1,23,52,82,262,18,98,10,10,9,10,10,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","1","0","0","0","0"
"8139","24296870",36252806,"1","1",57,"0",1,"1","0","8",20154,45.48032,9.17207,"Entire home/apt",2,3,0,1,"1",47,48,51,1,0,3,8,22,22,112,29,90,9,9,10,10,10,9,"1","1","0","0","0","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","1","0"
"8140","24304268",76907036,"1","1",57,"0",1,"1","1","8",20155,45.4894,9.15367,"Entire home/apt",2,3,1,1,"1",50,1,30,1,25,2,25,55,85,360,9,93,10,10,9,9,9,9,"0","1","0","0","1","0","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"8141","24322320",2064994,"1","0",57,"0",1,"1","1","8",20154,45.47912,9.17777,"Entire home/apt",4,3,1,2,"1",250,1,69,1,0,2,30,60,90,365,1,100,10,10,10,10,10,10,"1","0","0","0","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0"
"8142","24327400",18593362,"1","1",57,"0",71,"1","0","8",20154,45.48282,9.1779,"Entire home/apt",4,3,1,1,"1",116,1,45,2,25,1,0,0,0,0,18,79,9,8,7,8,9,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","1","0","0","0","0","0"
"8143","24334091",9025189,"1","1",52,"0",53,"1","1","8",20154,45.48199,9.1724,"Entire home/apt",4,3,1,1,"1",80,1,51,2,25,1,21,51,81,172,54,91,9,9,9,9,10,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"8144","24352593",18062002,"1","1",57,"1",3,"1","0","8",20154,45.47898,9.17676,"Entire home/apt",2,3,1,1,"1",150,1,45,1,0,2,25,55,85,175,16,99,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0"
"8145","24364442",3196969,"1","1",57,"0",2,"1","0","8",20155,45.48968,9.16666,"Entire home/apt",4,3,1,2,"1",62,1,63,2,15,1,22,52,82,171,77,92,10,9,10,10,9,9,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"8146","24366904",183881580,"1","1",57,"0",1,"1","0","8",20151,45.50779,9.10164,"Entire home/apt",4,3,1,2,"1",70,1,57,1,0,3,20,20,20,20,5,100,10,10,10,10,10,10,"0","1","0","0","1","0","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","0"
"8147","24374130",17185831,"1","1",56,"0",41,"1","1","8",20154,45.47915,9.17214,"Entire home/apt",4,3,2,2,"1",60,1,45,2,15,2,13,26,36,119,15,84,9,9,9,8,9,9,"1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"8148","24385515",63086865,"1","1",57,"0",2,"1","0","8",20155,45.49472,9.15119,"Entire home/apt",3,3,2,3,"1",50,1,38,1,0,1,8,22,22,22,3,100,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"8149","24385901",22244615,"1","0",57,"0",1,"1","0","8",20156,45.50241,9.12293,"Entire home/apt",2,3,1,1,"1",40,13,38,1,20,2,0,0,0,103,2,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","1","0","0","0","0","0","0","0"
"8150","24387313",184066981,"1","1",57,"0",1,"1","0","8",20154,45.48303,9.17786,"Entire home/apt",5,5,3,4,"1",75,1,80,3,13,1,19,43,65,245,61,85,9,9,9,9,9,9,"1","1","0","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"8151","24388564",21957057,"1","1",57,"0",1,"1","0","8",20154,45.48337,9.16262,"Entire home/apt",3,3,0,1,"1",100,1,20,1,0,2,28,58,88,88,4,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","0"
"8152","24401290",15986868,"1","1",57,"1",3,"1","1","8",20155,45.49528,9.15148,"Entire home/apt",4,3,2,3,"1",55,1,30,2,15,2,19,37,37,239,5,100,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","0","1","0","0","1","0","1","0","0","0"
"8153","24406778",184245153,"1","1",57,"0",1,"1","0","8",20156,45.49889,9.14405,"Entire home/apt",6,5,2,6,"1",100,105,69,1,20,3,28,58,88,88,6,93,10,10,10,10,9,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0"
"8154","24410715",33344924,"0","0",33,"0",1,"1","1","8",20154,45.48744,9.16871,"Entire home/apt",2,3,1,1,"1",130,1,57,1,0,5,27,57,87,177,3,93,10,10,8,9,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","0","0","0"
